1.62938	8.38315
-8.83153	-8.30387
-9.11795	-8.66332
0.78483	6.62810
-2.10674	2.30863
-8.07607	-8.61321
6.68738	1.51905
-0.27235	6.28350
9.59908	4.97326
5.45719	7.88893
0.77845	9.12898
2.62602	0.97556
5.42030	6.90824
6.40563	9.08264
1.00500	8.69128
-0.43531	7.09036
8.96439	5.54395
6.14929	0.14929
-2.50005	1.83794
6.29122	0.19136
